question,intent_recommend_budget,intent_recommend_usage,intent_tech_detail
Laptop MSI Modern 14 C13M-607VN có màn hình 14 inch và trọng lượng 1.4kg có giá bao nhiêu?,1,0,1
Nên chọn laptop Lenovo Ideapad Slim 3 với chip 12450H hay Dell Inspiron 16 5640 với chip 150U cho công việc văn phòng?,0,1,1
Laptop Lenovo Gaming Legion 5 Pro 16IRX9 có tần số quét màn hình 240Hz và giá 49.990.000 đồng có phải là lựa chọn tốt cho game thủ không?,1,1,1
Tìm laptop mỏng nhẹ với RAM 16GB và giá dưới 20 triệu đồng.,1,1,0
Cấu hình chip xử lý và card đồ họa của Dell Inspiron 16 5640 là gì?,0,0,1
"Máy tính xách tay nào có màn hình 16 inch, RAM 16GB và bộ nhớ 1TB với mức giá dưới 30 triệu đồng?",1,0,1
Có nên mua MacBook Air M3 cho nhu cầu học tập và văn phòng không?,0,1,0
Laptop Lenovo Legion 5 Pro có cấu hình như thế nào cho nhu cầu gaming và đồ họa?,0,1,1
Ngân sách 20 triệu đồng có mua được laptop gaming với cấu hình tốt không?,1,1,0
So sánh dung lượng ổ cứng của MSI Modern 14 C13M-607VN và Lenovo Ideapad Slim 3.,0,0,1
"Laptop nào là lựa chọn cao cấp, sang trọng với chip M3 và giá khoảng 38 triệu đồng?",1,1,0
"Máy tính nào có RAM 32GB, bộ nhớ 1TB và card rời, phù hợp cho đồ họa kỹ thuật và gaming?",0,1,1
"Laptop nào có màn hình 15.6 inch, card rời, giá dưới 20 triệu cho nhu cầu đồ họa?",1,1,1
"Cấu hình chip M3, RAM 16GB, SSD 512GB có phù hợp cho công việc sáng tạo nội dung không?",0,1,1
Asus VivoBook 15 X1504VA-NJ070W có trọng lượng bao nhiêu?,0,0,1
Ngân sách 15 triệu đồng có mua được laptop gaming với card đồ họa rời không?,1,1,0
So sánh hiệu năng giữa chip Intel Core i7 thế hệ 12 và chip Apple M2 cho tác vụ văn phòng.,0,1,1
Laptop Apple nào có giá dưới 30 triệu đồng và màn hình 13.6 inch?,1,0,1
Máy Acer Nitro 5 có tần số quét màn hình bao nhiêu?,0,0,1
"Tìm laptop mỏng nhẹ, pin trâu, giá khoảng 25 triệu đồng.",1,1,0
Laptop nào phù hợp cho học tập và văn phòng với bộ nhớ 512GB SSD?,0,1,1
Giá của iMac M3 24 inch phiên bản 16GB RAM là bao nhiêu?,1,0,0
Laptop Gaming Acer Nitro 5 có card đồ họa rời hay card tích hợp?,0,1,1
"Nhu cầu sử dụng là laptop sáng tạo nội dung, nên chọn máy có card đồ họa rời hay tích hợp?",0,1,1
Có laptop nào dưới 18 triệu đồng với chip 1335u và RAM 16GB không?,1,0,1
MacBook Air M2 có màn hình 60Hz không?,0,0,1
"Laptop nào cấu hình cao, sang trọng, giá khoảng 40 triệu đồng?",1,1,0
Laptop nào có card đồ họa rời và giá dưới 20 triệu phù hợp cho thiết kế đồ họa?,1,1,1
Nhu cầu học tập và văn phòng thì nên chọn laptop có cấu hình RAM bao nhiêu?,0,1,1
Có laptop nào mỏng nhẹ dưới 1.5kg với giá khoảng 15 triệu không?,1,1,0
Cấu hình CPU Intel Core i7 và màn hình 14 inch có trong mẫu Lenovo ThinkBook 14 G6 ABP không?,0,0,1
Laptop ASUS ExpertBook B1 B1402CVA-NK0149W có phù hợp cho công việc văn phòng không?,0,1,0
Tìm laptop có tần số quét màn hình 144Hz cho nhu cầu gaming với ngân sách 30 triệu.,1,1,1
Laptop Samsung Galaxy Chromebook Go XE310XDA có dung lượng lưu trữ 32GB có đủ cho học tập không?,0,1,1
Cần tìm laptop cho lập trình với cấu hình CPU N4500 và RAM 4GB giá bao nhiêu?,1,1,1
Laptop Lenovo ThinkBook 14 G7 IML 21MR006YVN có card đồ họa rời không?,0,0,1
Nên mua laptop có dung lượng lưu trữ 256GB hay 512GB cho công việc sáng tạo nội dung?,0,1,1
Laptop nào có trọng lượng dưới 1.1kg và giá dưới 10 triệu?,1,1,0
Cấu hình RAM 16GB và màn hình 14 inch có trong các mẫu laptop dưới 25 triệu không?,1,0,1
Laptop nào có màn hình 11.6 inch và giá dưới 8 triệu?,1,0,1
Laptop nào có tần số quét màn hình 60Hz phù hợp cho công việc văn phòng và có giá dưới 15 triệu?,1,1,1
Cấu hình CPU 1335u và card tích hợp có trong laptop nào với giá khoảng 14 triệu?,1,0,1
Laptop nào phù hợp cho đồ họa kỹ thuật với ngân sách dưới 35 triệu đồng?,1,1,0
Cấu hình CPU và dung lượng RAM của Macbook Air M3 15 inch 2024 là gì?,0,0,1
Mac mini M4 2024 có card đồ họa tích hợp hay rời?,0,0,1
"Laptop nào có màn hình 15.6 inch, tần số quét 120Hz và giá dưới 40 triệu?",1,0,1
"Tìm laptop mỏng nhẹ cho học tập và văn phòng, giá dưới 30 triệu?",1,1,0
Laptop Dell Gaming G15 5530 có phù hợp cho nhu cầu gaming không?,0,1,0
Cấu hình chip M3 và bộ nhớ 256GB có đủ cho đồ họa cơ bản không?,0,1,1
Ngân sách 15 triệu có mua được laptop cấu hình cho văn phòng và học tập không?,1,1,0
Laptop Dell Gaming G15 5530 có bao nhiêu GB RAM?,0,0,1
Máy tính để bàn Apple Mac mini M4 2024 có phù hợp cho công việc kỹ thuật không?,0,1,0
So sánh giá giữa Macbook Air M3 15 inch 2024 và Mac mini M4 2024?,1,0,0
"Laptop nào có màn hình 15.6 inch, 16GB RAM và card đồ họa rời cho gaming?",0,1,1
"Cần laptop dưới 20 triệu cho công việc văn phòng và thiết kế đồ họa nhẹ, có những lựa chọn nào?",1,1,0
Macbook Air M3 15 inch 2024 có tần số quét màn hình bao nhiêu Hz?,0,0,1
Laptop nào cho nhu cầu đồ họa kỹ thuật với ngân sách dưới 40 triệu đồng?,1,1,0
"Cấu hình chip M4 Max, RAM 48GB, SSD 1TB trên MacBook Pro 16 có giá bao nhiêu?",1,0,1
MacBook Air M4 13 inch 2025 có những tùy chọn lưu trữ nào?,0,0,1
Tìm laptop gaming có card đồ họa rời và tần số quét 144Hz với mức giá dưới 22 triệu.,1,1,1
MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB có phù hợp cho công việc sáng tạo nội dung không?,0,1,0
Ngân sách 30 triệu nên mua MacBook Air M4 hay MacBook Pro 16 M4 Max cho công việc văn phòng?,1,1,0
Trọng lượng 1.24kg của MacBook Air M4 13 inch có đủ mỏng nhẹ cho người di chuyển nhiều không?,0,1,1
Cấu hình CPU và RAM của laptop Acer Gaming Nitro V ANV15 51 53NE là gì?,0,0,1
MacBook Pro 16 M4 Max có tần số quét 120Hz có cần thiết cho người dùng thông thường không?,0,1,1
Laptop nào có 16GB RAM và giá dưới 20 triệu cho nhu cầu học tập và văn phòng?,1,1,1
So sánh chi tiết về CPU và GPU giữa MacBook Air M4 13 inch và MacBook Pro 16 M4 Max.,0,0,1
"Tôi cần laptop cho đồ họa với ngân sách khoảng 25-30 triệu, có nên chọn MacBook Air M4 không?",1,1,0
Giá của MacBook Air M4 13 inch 2025 phiên bản 24GB RAM là bao nhiêu?,1,0,1
Laptop Acer Gaming Nitro V có phù hợp cho công việc văn phòng và thiết kế đồ họa cơ bản không?,0,1,0
Cấu hình tối thiểu để chạy mượt các phần mềm kỹ thuật là gì và có laptop nào đáp ứng dưới 35 triệu?,1,1,1
"Cấu hình chip M4, RAM 16GB và màn hình 13.6 inch của MacBook Air có phù hợp cho đồ họa không?",0,1,1
Laptop Acer Swift Go 14 có tần số quét màn hình 120Hz và giá bao nhiêu?,1,0,1
"Tìm laptop mỏng nhẹ, sang trọng, có card đồ họa rời và giá dưới 30 triệu.",1,1,1
Laptop Lenovo IdeaPad Slim 3 16IRH10 có trọng lượng bao nhiêu?,0,0,1
Ngân sách 20 triệu có thể mua được laptop nào cho nhu cầu sáng tạo nội dung?,1,1,0
Laptop Dell Vostro 3520 có RAM 8GB và màn hình 15.6 inch có tốt cho văn phòng không?,0,1,1
MacBook Air M4 có phù hợp cho công việc đồ họa kỹ thuật không?,0,1,0
"Những laptop nào có chip 13420h, RAM 16GB và giá dưới 17 triệu?",1,0,1
"Laptop nào có màn hình 14 inch, tần số quét 120Hz và giá khoảng 24 triệu?",1,0,1
So sánh cấu hình CPU và trọng lượng giữa MacBook Air M2 15 inch và Acer Swift Go 14.,0,0,1
"Laptop nào có 512GB SSD, màn hình 16 inch và giá dưới 16.5 triệu?",1,0,1
Nhu cầu học tập và văn phòng có cần laptop có card đồ họa rời không?,0,1,1
"Laptop nào có thiết kế mỏng nhẹ, sang trọng và giá dưới 27 triệu?",1,1,0
Ưu điểm của laptop có tần số quét màn hình cao hơn 60Hz là gì?,0,0,1
Cấu hình CPU và RAM của MacBook Pro 14 M4 Pro là bao nhiêu?,0,0,1
Nhu cầu đồ họa kỹ thuật có nên chọn laptop có card đồ họa rời hay card tích hợp?,0,1,1
Laptop HP 15 fd0015TU có phù hợp cho công việc sáng tạo nội dung không?,0,1,0
Ngân sách 20 triệu đồng có thể mua được laptop gaming cấu hình như thế nào?,1,1,0
Tốc độ làm tươi màn hình 144Hz có quan trọng đối với laptop đồ họa không?,0,1,1
"Laptop nào mỏng nhẹ, sang trọng và có giá dưới 60 triệu đồng?",1,1,0
Dung lượng RAM 16GB có đủ cho các tác vụ văn phòng và học tập không?,0,1,1
Giá của iMac M4 24 inch là bao nhiêu?,1,0,0
Laptop Lenovo LOQ 15IAX9 có phù hợp cho cả gaming và đồ họa kỹ thuật không?,0,1,0
"Máy nào có chip M4 Pro, 48GB RAM và màn hình 14.2 inch?",0,0,1
"Tìm laptop văn phòng dưới 15 triệu đồng, ưu tiên trọng lượng nhẹ.",1,1,0
Laptop nào có bộ nhớ trong 512GB và giá khoảng 23 triệu đồng?,1,0,1
"Cần laptop cho đồ họa với màn hình 15.6 inch, CPU 12450HX và giá khoảng 24 triệu.",1,1,1
Laptop HP 15 fd0015TU có card đồ họa tích hợp hay card rời?,0,0,1
"Laptop nào có màn hình 16 inch, 120Hz, phù hợp cho văn phòng và có giá dưới 26 triệu?",1,1,1
"Cấu hình CPU M4, RAM 16GB, bộ nhớ 512GB của MacBook Air 13 inch có phù hợp cho đồ họa không?",0,1,1
Ngân sách 32 triệu có nên mua laptop Asus Vivobook S 16 với 32GB RAM và 1TB SSD không?,1,0,1
Laptop Asus Vivobook S 16 S5606CA Ultra 5 có những ưu điểm gì về màn hình và trọng lượng?,0,0,1
Tìm laptop mỏng nhẹ cho nhu cầu học tập và văn phòng với giá tốt nhất.,1,1,0
"Laptop nào có card tích hợp và màn hình 13.6 inch, tần số quét 60Hz?",0,0,1
"Cần laptop cấu hình mạnh cho kỹ thuật, ưu tiên chip Intel Core Ultra 7 và 120Hz, giá khoảng 30 triệu.",1,1,1
MacBook Air M4 có phù hợp cho công việc thiết kế đồ họa cơ bản không?,0,1,0
"Laptop nào có trọng lượng dưới 1.5kg, RAM 16GB và giá dưới 20 triệu?",1,0,1
So sánh laptop Asus Vivobook S 16 Ultra 5 và Ultra 7 về hiệu năng và giá.,1,0,1
"Yêu cầu laptop cho văn phòng, màn hình 16 inch, SSD 1TB, ngân sách 30-35 triệu.",1,1,1
"Laptop nào có tần số quét 120Hz, phù hợp cho nhu cầu cao cấp và sang trọng?",0,1,1
Máy MacBook Air M4 có 512GB dung lượng lưu trữ có đủ cho người dùng chuyên nghiệp không?,0,1,1
"Cần laptop dưới 1.3kg cho việc di chuyển thường xuyên, cấu hình văn phòng.",0,1,0
"Laptop nào có chip M4, RAM 16GB, màn hình 13.6 inch và giá dưới 35 triệu?",1,0,1
Laptop nào có màn hình 14 inch và giá dưới 15 triệu đồng cho công việc văn phòng?,1,1,1
Cấu hình tối thiểu của laptop để chơi game Liên Minh Huyền Thoại là gì?,0,1,1
Laptop Masstel E140 có phù hợp cho học tập cơ bản không?,0,1,0
Chiếc Asus Vivobook K3605ZU có card đồ họa RTX 4050 giá bao nhiêu?,1,0,1
Tìm laptop gaming 16GB RAM dưới 25 triệu đồng.,1,1,1
Laptop nào có màn hình 144Hz cho trải nghiệm chơi game mượt mà?,0,1,1
Ngân sách 20 triệu nên mua laptop Asus Vivobook S 14 OLED hay laptop gaming nào khác?,1,1,0
Laptop nào có trọng lượng dưới 1.5kg và phù hợp cho người hay di chuyển?,0,1,1
Cấu hình CPU i5 12500H có đáp ứng tốt nhu cầu đồ họa kỹ thuật không?,0,1,1
Laptop Asus Vivobook S 14 OLED có bộ nhớ 1TB giá bao nhiêu?,1,0,1
Những laptop nào có thể chạy đa nhiệm tốt với 16GB RAM?,0,1,1
Laptop dưới 10 triệu đồng có card đồ họa rời hay không?,1,0,1
Laptop nào phù hợp cho công việc sáng tạo nội dung với ngân sách hợp lý?,1,1,0
Máy Asus Vivobook K3605ZU có hệ điều hành Windows 11 không?,0,0,1
Laptop nào có màn hình 16 inch và card tích hợp với giá dưới 20 triệu?,1,0,1
"Laptop nào có màn hình 15 inch, RAM 16GB, phù hợp cho đồ họa với giá dưới 30 triệu?",1,1,1
Cấu hình chip M3 của iMac 24 inch có đủ mạnh cho công việc thiết kế đồ họa không?,0,1,1
Laptop HP Elitebook 635 Aero G11 có trọng lượng 1kg có phù hợp cho việc di chuyển nhiều không?,0,1,1
Ngân sách 17 triệu đồng có mua được laptop Lenovo IdeaPad Slim 3 với 24GB RAM và 512GB SSD không?,1,0,1
MacBook Air 15 inch M4 với 24GB RAM có giá bao nhiêu?,1,0,1
Nhu cầu học tập và văn phòng thì nên chọn laptop nào trong tầm giá 15-20 triệu?,1,1,0
"Laptop nào có card tích hợp và màn hình 24 inch, thích hợp cho công việc sáng tạo nội dung?",0,1,1
"Cần tìm laptop gaming có CPU 13420H và RAM 24GB, giá dưới 20 triệu?",1,1,1
iMac M3 24 inch với 16GB RAM có phù hợp cho các tác vụ đồ họa kỹ thuật không?,0,1,1
"Laptop Apple có trọng lượng 1.51kg, chip M4, có bao nhiêu tùy chọn về dung lượng lưu trữ?",0,0,1
Có nên mua laptop có tần số quét 60Hz cho nhu cầu chơi game không?,0,1,1
"Laptop nào mỏng nhẹ, hiệu năng tốt cho văn phòng với ngân sách tối đa 25 triệu?",1,1,1
Cấu hình RAM 16GB và bộ nhớ trong 256GB của MacBook Air 15 inch M4 có đáp ứng được nhu cầu làm việc đa nhiệm không?,0,1,1
"Laptop nào có giá khoảng 40 triệu đồng, phù hợp cho cả học tập và đồ họa cao cấp?",1,1,0
So sánh hiệu năng chip M3 và M4 của Apple cho các tác vụ sáng tạo nội dung?,0,1,1
Laptop nào dưới 20 triệu đồng cho nhu cầu học tập và văn phòng?,1,1,0
Máy nào có màn hình 16 inch và chip M4 để thiết kế đồ họa?,0,1,1
Cấu hình RAM 32GB và SSD 512GB của MacBook Air M4 có giá bao nhiêu?,1,0,1
Tìm laptop gaming tầm 25 triệu với card đồ họa rời và màn hình tần số quét cao?,1,1,1
Tần số quét màn hình của Dell Inspiron 15 3520 là bao nhiêu?,0,0,1
Có laptop nào dưới 17 triệu đồng cho dân kỹ thuật không?,1,1,0
"Laptop nào phù hợp cho lập trình với chip Core i5, RAM 16GB và màn hình 13 inch?",0,1,1
Laptop Apple M4 32GB/512GB có giá bao nhiêu và có chơi game tốt không?,1,1,1
Trọng lượng của Dell Inspiron 16 5640 là bao nhiêu?,0,0,1
Giá của các mẫu laptop Dell Inspiron 16 inch khoảng bao nhiêu?,1,0,0
"Máy nào có chip 150U, màn hình 16 inch và giá dưới 30 triệu?",1,0,1
"Cần laptop cho đồ họa với 16GB RAM, màn hình 120Hz, có những lựa chọn nào?",0,1,1
"Laptop nào có chip M4, màn hình 13.6 inch và giá khoảng 40 triệu?",1,0,1
Laptop nào có màn hình 144Hz và giá dưới 25 triệu đồng cho nhu cầu gaming?,1,1,1
Cấu hình CPU và dung lượng RAM của MacBook Air M4 13 inch 2025 là bao nhiêu?,0,0,1
Laptop MSI Gaming Thin 15 B13UC-2081VN có card đồ họa rời không?,0,1,1
Tìm laptop văn phòng mỏng nhẹ dưới 15 triệu đồng.,1,1,0
Laptop Acer Aspire 5 A515-58P-56RP có phù hợp cho việc sáng tạo nội dung không?,0,1,0
Cần laptop có 24GB RAM và SSD 512GB với giá tốt nhất?,1,0,1
Có laptop nào dưới 20 triệu đáp ứng tốt nhu cầu đồ họa và kỹ thuật không?,1,1,0
Thông số kỹ thuật chi tiết của CPU và GPU trên MacBook Air M4 là gì?,0,0,1
Nhu cầu gaming có yêu cầu màn hình tần số quét cao không?,0,1,1
Laptop nào tốt cho học tập và văn phòng với ngân sách 15 triệu?,1,1,0
So sánh card tích hợp và card rời cho công việc thiết kế đồ họa?,0,1,1
Dung lượng lưu trữ 512GB có đủ cho nhu cầu sử dụng thông thường không?,0,1,1
"Tìm laptop gaming cấu hình mạnh, màn hình lớn và giá dưới 22 triệu.",1,1,0
"Laptop nào có màn hình 15.6 inch, card đồ họa RTX 4050 và giá dưới 25 triệu đồng?",1,0,1
Cấu hình chip M4 và RAM 24GB trên iMac M4 2024 có phù hợp cho đồ họa kỹ thuật không?,0,1,1
Tìm laptop gaming với tần số quét 144Hz và giá khoảng 20 triệu đồng.,1,1,0
Laptop Lenovo Yoga Slim 7 15ILL9 có những nhu cầu sử dụng nào?,0,1,0
Máy tính Apple nào có màn hình 24 inch và chip M4?,0,0,1
Ngân sách 30 triệu có nên mua laptop Asus TUF Gaming A15 FA507NUR không?,1,0,0
"Laptop nào mỏng nhẹ, cấu hình tốt cho việc sáng tạo nội dung và giá dưới 40 triệu?",1,1,0
Cấu hình chip M3 của MacBook Air M3 15 inch 2024 có đủ mạnh cho văn phòng không?,0,1,1
Máy tính nào có RAM 32GB và ổ cứng 1TB?,0,0,1
Tư vấn laptop cho nhu cầu học tập - văn phòng với giá dưới 15 triệu đồng.,1,1,0
Card đồ họa tích hợp có phù hợp cho các tác vụ đồ họa nặng không?,0,1,1
Laptop nào có tần số quét 120Hz và giá khoảng 40 triệu?,1,0,1
Máy tính để bàn Apple iMac M4 2024 có trọng lượng bao nhiêu?,0,0,1
"Laptop nào có 24GB RAM, 512GB SSD và giá dưới 45 triệu cho nhu cầu cao cấp?",1,1,1
"Laptop nào có màn hình 15.6 inch, RAM 16GB và giá dưới 20 triệu đồng cho công việc văn phòng?",1,1,1
Cấu hình CPU M1 Pro và RAM 16GB của Macbook Pro 14 inch 2021 có phù hợp cho đồ họa kỹ thuật không?,0,1,1
Laptop Dell Inspiron 15 3530 có card đồ họa rời không và giá bao nhiêu?,1,0,1
Tìm laptop gaming dưới 25 triệu đồng với màn hình tần số quét 144Hz.,1,1,1
