question,intent_recommend_budget,intent_recommend_usage,intent_tech_detail
Máy này chạy SQL được không?,0,1,0
Dung lượng ổ cứng SSD là bao nhiêu và có hỗ trợ mở rộng không?,0,0,1
Sản phẩm có cài sẵn Windows bản quyền không?,0,0,1
Windows 11 là bản Home phải không?,0,0,1
USB Type-C có hỗ trợ sạc laptop không?,0,0,1
Dòng này có vân tay và Face ID được không?,0,0,1
Máy có quạt tản nhiệt không?,0,0,1
Máy chơi game nhẹ giải trí được không?,0,1,0
"Laptop nào cho sinh viên, giá tốt, chip dòng H mạnh mẽ, chơi game được?",1,1,1
"Laptop nào có màn hình độ tương phản cao, màu đen sâu cho trải nghiệm xem phim và giải trí tốt?",0,1,1
Độ phủ màu là bao nhiêu,0,0,1
Windows có miễn phí hay phải mua?,0,0,1
Thời lượng pin là bao nhiêu tiếng?,0,0,1
Màn hình laptop có đặc điểm gì nổi bật?,0,0,1
Asus Vivobook 14 OLED A1405ZA-KM264W sử dụng bộ vi xử lý nào?,0,0,1
Máy này khi mua đã có bộ Microsoft Office chưa?,0,0,1
Máy này có đèn bàn phím không?,0,0,1
Có sẵn bản quyền Microsoft không?,0,0,1
Nâng cấp RAM được không?,0,0,1
"Hệ điều hành của laptop này là gì?
",0,0,1
Màn hình của máy có độ phân giải bao nhiêu?,0,0,1
Kích thước màn hình của máy là bao nhiêu?,0,0,1
Dung lượng ổ cứng của máy là bao nhiêu?,0,0,1
Dung lượng RAM của máy là bao nhiêu?,0,0,1
Máy có card đồ họa gì?,0,0,1
Sản phẩm này sử dụng loại CPU nào?,0,0,1
Máy này có cổng LAN không?,0,0,1
Máy này giao dịch forex được không?,0,1,0
Máy này chơi game Liên Minh có ổn không?,0,1,0
Máy này có phù hợp để làm việc văn phòng không?,0,1,0
"Máy có kết nối wifi, bluetooth và kết nối được với các thiết bị khác như tivi, máy chiếu không?",0,0,1
màn hình máy này là 250 nit hay 300 nit?,0,0,1
"Máy có sẵn 16GB RAM, sau này có thể nâng cấp thêm được không?",0,0,1
"Máy này dùng Capcut, văn phòng, dạy học có ổn không?",0,1,0
Chip AI này có dùng được nhiều tác vụ AI không?,0,0,1
Máy này bao nhiêu kg?,0,0,1
Máy có hỗ trợ đồ họa rời không?,0,0,1
Acer Swift Lite 14 sử dụng loại chip xử lý nào?,0,0,1
Acer Swift Lite 14 có trọng lượng bao nhiêu?,0,0,1
Acer Swift Lite 14 có hỗ trợ các cổng kết nối nào?,0,0,1
Acer Swift Lite 14 có những tính năng nổi bật nào?,0,0,1
Bàn phím có đèn nền không và trải nghiệm gõ phím thế nào?,0,0,1
Lenovo ThinkBook 16 G6 có phù hợp để chơi game không?,0,1,0
Máy nặng bao nhiêu kg và có dễ mang theo khi di chuyển không?,0,1,1
Cổng kết nối trên máy gồm những loại nào và có hỗ trợ Thunderbolt 4 không?,0,0,1
Pin của Lenovo ThinkBook 16 G6 dùng được bao lâu khi làm việc văn phòng?,0,0,1
Màn hình Lenovo ThinkBook 16 G6 có độ phân giải màn hình bao nhiêu?,0,0,1
Có hỗ trợ cài đặt lại Windows không?,0,0,1
Máy có thời gian sử dụng pin bao lâu?,0,0,1
Máy có hỗ trợ cổng USB Type-C không,0,0,1
Máy có chơi game được không?,0,1,0
Máy có hỗ trợ nâng cấp RAM và ổ cứng không,0,0,1
Laptop này có bị nóng khi sử dụng lâu dài không?,0,0,1
"Card đồ họa NVIDIA RTX trên máy có thể xử lý đồ họa 3D mượt mà không?
",0,0,1
"Pin của laptop này dùng được bao lâu khi không cắm sạc?
",0,0,1
Con này có tính năng bật giới hạn sạc pin không?,0,0,1
Có cổng kết nối với màn hình rời không?,0,0,1
Con này RAM nâng được tối đa 64GB không?,0,0,1
Máy có hỗ trợ webcam không?,0,0,1
Máy có hỗ trợ cổng HDMI không?,0,0,1
Máy có hỗ trợ kết nối Wi-Fi 6 không?,0,0,1
Máy có trọng lượng và kích thước như thế nào?,0,0,1
Máy có hỗ trợ nâng cấp RAM và ổ cứng không?,0,0,1
Màn hình của máy có kích thước và độ phân giải bao nhiêu?,0,0,1
Cấu hình máy,0,0,1
"Laptop nào phù hợp cho văn phòng, kinh doanh với CPU Intel i9 dòng H, RAM 16GB và SSD 512GB?",0,1,1
Pin máy dùng có lâu không?,0,0,1
laptop này có nặng lắm không?,0,0,1
Máy đã có cài sẵn Windows và Office chưa?,0,0,1
Sản phẩm có đèn bàn phím không?,0,0,1
Máy này có màn nhám không,0,0,1
Máy có hỗ trợ nâng cấp SSD không?,0,0,1
Màn hình con này có cảm ứng không và có phải màn hình nhám không?,0,0,1
Dòng này có i7 không?,0,0,1
FPT có nhận lắp thêm RAM không?,0,0,1
Bản này có led phím 7 màu giống hình không?,0,0,1
Máy Lenovo LOQ 2024 RTX 4050 có đáp ứng tốt nhu cầu vừa lập trình vừa chơi game AAA không?,0,1,1
Máy Lenovo LOQ 2024 RTX 4050 có thể nâng cấp tối đa bao nhiêu RAM?,0,1,1
RAM có nâng cấp được không?,0,0,1
Tại sao ổ cứng SSD 512GB hiển thị còn 474GB?,0,0,1
Sản phẩm có cài sẵn Office bản quyền không?,0,0,1
Giá laptop HP 15-fd1060TU bao nhiêu?,0,0,1
Bộ nhớ RAM có thể nâng cấp được không?,0,0,1
Máy có hỗ trợ Bluetooth không,0,0,1
Máy có bao nhiêu cổng USB?,0,0,1
Thời lượng pin bao lâu,0,0,1
Trọng lượng của máy là bao nhiêu,0,0,1
MacBook Air M2 bảo hành bao lâu?,0,0,1
MacBook Air M2 có bị lag khi dùng lâu không?,0,0,1
Thời điểm ra mắt sản phẩm?,0,0,1
Máy có bàn phím số không,0,0,1
MacBook Air M2 có bảo mật bằng vân tay không?,0,0,1
Loa ngoài của MacBook Air có tốt không?,0,0,1
Máy hỗ trợ wifi chuẩn nào?,0,0,1
Trackpad trên MacBook Air có to không?,0,0,1
Chất liệu máy thế nào?,0,0,1
MacBook Air 15 inch nặng bao nhiêu?,0,0,1
Máy này có phù hợp để chỉnh sửa video không?,0,1,0
Pin MacBook Air 15 inch dùng được bao lâu?,0,0,1
Có bao nhiêu màu sắc của mẫu này?,0,0,1
Màn hình bao nhiêu inch?,0,0,1
Ổ cứng 256GB có bị chậm khi dùng không?,0,0,1
Sản phẩm này có chơi game nặng được không?,0,1,0
MacBook Air 15 inch M2 2023 giá bao nhiêu?,1,0,0
Mẫu này RAM bao nhiêu GB?,0,0,1
Sản phẩm được bảo hành như thế nào?,0,0,1
máy này bán bao nhiêu tiền?,1,0,0
Laptop i7 chơi lol có ổn không?,0,1,1
"màn hình lớn, chip i7, nâng cấp RAM, dùng lâu dài",0,1,1
Máy có sẵn Office không?,0,0,1
Máy đáp ứng được nhu cầu chơi game cơ bản không?,0,1,0
Máy có sẵn Windows bản quyền chưa?,0,0,1
Có hỗ trợ nâng cấp lên 32GB không?,0,0,1
Mẫu này có gì mới so với phiên bản cũ?,0,0,1
Máy có TrackPoint không?,0,0,1
Máy này trọng lượng bao nhiêu?,0,0,1
máy có hỗ trợ webcam không?,0,0,1
Bản này là 2050 hay 3050 và bàn phím LED nhiều màu hay đơn sắc trắng?,0,0,1
Máy có hỗ trợ Wi-Fi 6 không?,0,0,1
Máy sử dụng card đồ họa nào,0,0,1
Máy có bao nhiêu khe cắm RAM,0,0,1
Tần số quét màn hình là bao nhiêu,0,0,1
Laptop Lenovo gaming mạnh tầm giá 20 triệu nào hợp lý?,1,1,0
Con này bán bao nhiêu tiền?,1,0,0
Giá giảm sau cùng có HSSV là bao nhiêu?,1,0,0
Pin máy sử dụng lâu không?,0,0,1
Cấu hình RAM trong máy?,0,0,1
Màn hình máy như thế nào?,0,0,1
Chip của máy như thế nào?,0,0,1
Lenovo Ideapad Slim 5 có màn hình bao nhiêu inch?,0,0,1
Máy này bao nhiêu inch?,0,0,1
Có card đồ họa rời không?,0,0,1
Bảo hành bao lâu?,0,0,1
Laptop này nâng cấp RAM được không?,0,0,1
Máy có office vĩnh viễn không?,0,0,1
Có đèn bàn phím không?,0,0,1
Máy này màn hình bao nhiêu inch và tần số quét bao nhiêu?,0,0,1
Máy này có nâng cấp RAM được không?,0,0,1
Laptop này nặng bao nhiêu và có dễ mang đi lại không?,0,0,1
Laptop có bảo mật vân tay không?,0,0,1
Cổng Type-C máy này có hỗ trợ DisplayPort không?,0,0,1
Màn hình con này là IPS hay LED?,0,0,1
"Laptop nào mạnh, cấu hình CPU i5 dòng H, chuyên dùng cho đồ họa và xử lý dữ liệu phức tạp trong phân khúc giá?",1,1,1
Giá của máy này là bao nhiêu?,1,0,0
khi mua máy có được cài Office 365 không?,0,0,1
Máy này dùng chơi game được không?,0,1,0
tư vấn laptop cho học thiết kế,0,1,0
máy này dùng để học thiết kế được không,0,1,0
Máy này chơi game có ổn không?,0,1,0
nâng cấp SSD được không?,0,0,1
"Laptop nào mỏng gọn, mạnh mẽ, có đồ họa RTX 4060 6GB cho game thủ?",0,1,1
Laptop này màn hình là OLED hay LCD?,0,0,1
laptop này có sử dụng cho tác vụ 2D và design được không?,0,1,0
ASUS Gaming Vivobook K3605ZU-RP296W có đáp ứng tốt nhu cầu chơi game và thiết kế đồ họa nặng không?,0,1,0
Máy này làm 3D được không?,0,1,0
Phiên bản này so với phiên bản RTX 2050 có khác nhau nhiều không?,0,0,1
"Laptop đồ họa tầm trung cho học tập, có đủ cổng kết nối",0,1,1
Máy này chơi Genshin Impact có được không?,0,1,0
Laptop này nâng ổ cứng được không,0,0,1
Máy này có hỗ trợ kết nối Thunderbolt không?,0,0,1
Thời lượng pin của máy khi sử dụng cơ bản là bao lâu?,0,0,1
Ổ cứng SSD 512GB có khe cắm mở rộng để nâng cấp không?,0,0,1
Màn hình 14 inch của MSI Gaming Cyborg có hỗ trợ độ phân giải Full HD không?,0,0,1
Máy có các cổng kết nối nào?,0,0,1
Màn hình và tần số quét như thế nào?,0,0,1
Laptop có cổng kết nối nào?,0,0,1
pin laptop có tốt không?,0,0,1
Laptop MSI Gaming Katana A15 sử dụng bộ vi xử lý gì?,0,0,1
Pin dòng này dùng được bao nhiêu tiếng?,0,0,1
Máy này có chip Ultra gen2 không?,0,0,1
Ứng dụng AI có dùng được khi không kết nối mạng không?,0,1,0
Windows 11 kèm theo máy có phải là bản quyền không?,0,0,1
có phải 100 dci-p3 không?,0,0,1
Máy có tích hợp bàn phím RGB không?,0,0,1
Thời lượng pin của MSI Gaming Thin 15 khi chơi game là bao lâu?,0,0,1
Trọng lượng của máy là bao nhiêu?,0,0,1
RAM bao nhiêu GB và có nâng cấp được không?,0,0,1
Máy có tản nhiệt tốt khi chơi game lâu không?,0,1,1
Laptop MSI Gaming Thin 15 có hỗ trợ chơi game cấu hình cao không?,0,1,1
Bluetooth trên máy là phiên bản mấy?,0,0,1
Tản nhiệt trên Gigabyte Gaming G5 có hoạt động hiệu quả khi chơi game lâu dài không?,0,0,1
Ổ cứng SSD 512GB có khe cắm mở rộng không?,0,0,1
Hiệu năng thực tế của Intel Core i5-13500H như thế nào?,0,0,1
Chất lượng hình ảnh webcam tích hợp như thế nào?,0,0,1
Máy có trọng lượng bao nhiêu và có phù hợp để mang đi học không?,0,1,1
"Chất liệu vỏ của laptop này là nhựa hay kim loại?
",0,0,1
Gigabyte Gaming G5 có độ bền tốt không?,0,0,1
"Pin của laptop này sử dụng được bao lâu khi không chơi game?
",0,0,1
Ổ cứng SSD có dung lượng bao nhiêu và tốc độ đọc/ghi ra sao?,0,0,1
Laptop có hỗ trợ đèn nền bàn phím RGB không?,0,0,1
"Dung lượng RAM mặc định của máy là bao nhiêu GB, có thể nâng cấp không?",0,0,1
Laptop này có màn hình tần số quét bao nhiêu Hz?,0,0,1
"Card đồ họa là loại nào, có phù hợp để chơi game nặng không?",0,1,1
Laptop Gigabyte Gaming G5 có hỗ trợ công nghệ làm mát đặc biệt nào không?,0,0,1
Máy có cài đặt sẵn hệ điều hành không?,0,0,1
Trọng lượng máy là bao nhiêu và có tiện mang đi học hàng ngày không?,0,1,1
Thời lượng pin của Lenovo Legion Slim 5 16AHP9 là bao lâu?,0,0,1
Màn hình có kích thước và độ phân giải bao nhiêu? Dùng học đồ họa được không?,0,1,1
Máy có công nghệ màn hình đặc biệt nào không?,0,0,1
Cấu hình của máy như thế nào?,0,0,1
Máy có hỗ trợ tác vụ đồ họa nặng không?,0,1,0
Chất lượng màn hình thế nào?,0,0,1
Máy có bị nóng khi sử dụng không?,0,0,1
Pin của máy sử dụng được bao lâu?,0,0,1
Hiệu năng của laptop này như thế nào?,0,0,1
Máy có tích hợp webcam không?,0,0,1
Máy hỗ trợ cổng kết nối nào?,0,0,1
HP 14s-dq5121TU sử dụng hệ điều hành nào?,0,0,1
Máy có trọng lượng bao nhiêu?,0,0,1
"Màn hình của HP 14s-dq5121TU có kích thước và độ phân giải bao nhiêu?

",0,0,1
Laptop HP 14s-dq5121TU i3-1215U có cấu hình như thế nào,0,0,1
Máy này có cảm ứng màn không?,0,0,1
FPT Shop có hỗ trợ nâng cấp RAM không?,0,0,1
Máy có hỗ trợ nâng cấp RAM không?,0,0,1
có cài sẵn Windows bản quyền không?,0,0,1
Dòng này có webcam tích hợp không?,0,0,1
laptop này có loa thế nào,0,0,1
Máy này có phù hợp nhu cầu văn phòng không?,0,1,0
laptop chơi game ổn không?,0,1,0
Laptop nào phù hợp cho công việc văn phòng?,0,1,0
"Laptop nào giá rẻ, phù hợp học tập, làm việc đơn giản, khởi động nhanh mượt các phần mềm word, excel?",1,1,0
Laptop dưới 10 triệu cấu hình và hiệu năng tốt nhất cho học tập và công việc văn phòng,1,1,0
Màn hình máy này có tốt không?,0,0,1
Máy có chất liệu gì?,0,0,1
Máy này có camera không hay cần lắp thêm camera rời?,0,0,1
Có thể lắp thêm ổ HDD cho máy không?,0,0,1
Máy này có mấy khe RAM và có nâng cấp được không?,0,0,1
"Laptop nào giá rẻ nhất cho công việc văn phòng, học tập và tác vụ nhẹ?",1,1,0
máy có cảm ứng màn hình không?,0,0,1
Windows bản quyền Home hay Pro?,0,0,1
"Máy này có sử dụng được Word, Excel không?",0,1,0
Máy có sẵn phần mềm Windows 11 Home và Microsoft Office không?,0,0,1
"Máy tầm trung nào phù hợp học tập, làm việc, màn hình độ sáng vừa phải, đủ cổng kết nối?",1,1,0
"Laptop nào cho nhu cầu cơ bản, đa nhiệm, RAM 16GB, màn hình học tập/văn phòng?",0,1,1
Laptop nào tốt cho sinh viên học tập và nghiên cứu?,0,1,0
"Laptop nào cho học sinh, văn phòng, lướt web nhanh, giá mềm?",1,1,0
"Laptop giá rẻ chạy tốt phần mềm văn phòng và đồ họa cơ bản, CPU tiết kiệm pin và hiệu năng ổn định.",1,1,1
Máy có cài sẵn Windows không?,0,0,1
Mẫu này bảo hành bao lâu?,0,0,1
"Laptop Asus nào mỏng gọn đẹp, mạnh mẽ cho văn phòng, kế toán, làm việc dữ liệu nhanh?",0,1,0
Máy có chơi được FIFA không? Có nâng cấp card đồ họa được không?,0,1,1
Sạc qua đêm có ảnh hưởng pin không,0,0,1
Cổng Type-C của dòng này có hỗ trợ sạc laptop không?,0,0,1
Có cảm ứng màn hình không?,0,0,1
Màn hình 16 inch có tản nhiệt mát hơn màn hình 14 inch không?,0,0,1
Màn hình 16 inch FHD+ có tỉ lệ 16:10 không?,0,0,1
"Dòng Aspire Lite này có khả năng nâng cấp RAM, SSD không?",0,0,1
máy này chạy đồ họa và các phần mềm thiết kế như Adobe Photoshop có mượt không?,0,1,0
"Laptop nào mỏng nhẹ, dễ mang đi làm hàng ngày?",0,1,0
Nên chọn laptop nào để chơi game?,0,1,0
màn hình hiển thị có rõ không?,0,0,1
Bàn phím có đèn không?,0,0,1
Laptop này có nặng không?,0,0,1
Cần mua thêm Office không?,0,0,1
Máy này học thiết kế đồ họa được không?,0,1,0
Độ phủ màu SRGB của máy này là bao nhiêu?,0,0,1
MSI Gaming Katana 15 có tính năng bảo mật như nhận diện vân tay hoặc nhận diện khuôn mặt không?,0,0,1
Laptop này hỗ trợ công nghệ âm thanh gì và có phù hợp để chơi game với âm thanh sống động không?,0,1,1
Thời lượng pin của MSI Gaming Katana 15 khi chơi game hoặc làm việc lâu dài là bao lâu?,0,0,1
"Bàn phím MSI Gaming Katana 15 có tính năng đặc biệt gì, như đèn LED RGB hay phản hồi nhanh cho game thủ?",0,0,1
"Máy có hỗ trợ cổng USB-C, HDMI hoặc Thunderbolt không?",0,0,1
Hiệu quả làm mát của MSI Gaming Katana 15 khi chơi game lâu dài?,0,0,1
"Máy có nâng cấp được RAM và ổ cứng không, và dung lượng tối đa là bao nhiêu?",0,0,1
MSI Gaming Katana 15 có card đồ họa rời nào và có chạy tốt game AAA hiện đại không?,0,1,1
"Màn hình MSI Gaming Katana 15 có độ phân giải và tần số quét bao nhiêu, có đủ đáp ứng nhu cầu chơi game và đồ họa không?",0,1,1
MSI Gaming Katana 15 với chip Intel Core i5-13500H có xử lý mượt mà các tác vụ chơi game hoặc công việc hiệu suất cao không?,0,1,1
Máy có Office vĩnh viễn chưa?,0,0,1
Máy sử dụng Ryzen 7435 hay 7735?,0,0,1
máy có hỗ trợ nâng cấp RAM không?,0,0,1
Có sẵn Office chưa?,0,0,1
Máy này nặng bao nhiêu kg?,0,0,1
Laptop có nâng cấp RAM được không?,0,0,1
Máy có nặng không?,0,0,1
Máy này có chơi game ổn không?,0,1,0
màn hình có đẹp không?,0,0,1
Máy có hỗ trợ công nghệ âm thanh đặc biệt không?,0,0,1
Thiết kế của laptop có gì đặc biệt?,0,0,1
Laptop có hỗ trợ Wi-Fi 6E không,0,0,1
Laptop có những cổng kết nối nào,0,0,1
Màn hình laptop có đặc điểm gì nổi bật,0,0,1
Kích thước và độ phân giải màn hình của máy,0,0,1
máy này có tản nhiệt 2 quạt không?,0,0,1
Laptop này có phù hợp cho học tập và làm việc văn phòng không?,0,1,0
Laptop này có phù hợp cho công việc đồ họa không?,0,1,0
